"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GENE_0917",83.1058791273534,0.0641133339529212,0.216965233482122,0.295500495281905,0.767611574043364,0.997316497767322
"GENE_0922",78.3915365226559,-0.0727266827003031,0.251555457841218,-0.289107949890748,0.772498770120739,0.997316497767322
"GENE_0925",211.084855773811,-0.0514792626793503,0.194502096211954,-0.264672019900763,0.79126213389465,0.997316497767322
"GENE_0927",22.9156747697666,0.0814596843843808,0.270446271599001,0.301204686249709,0.763258416559001,0.997316497767322
"GENE_0928",202.32283680881,-0.0208959564177656,0.170107989334559,-0.122839359277057,0.9022343060711,0.997316497767322
"GENE_0931",471.611376363625,-0.0357831939400752,0.161894486308567,-0.221027872881806,0.825070730221185,0.997316497767322
"GENE_0940",430.818794598162,0.0136861237954575,0.201264455406532,0.0680006997152726,0.945785077283235,0.997316497767322
"GENE_0941",20.3281589367157,-0.0720748578903342,0.282251650275978,-0.255356728011551,0.798447589138362,0.997316497767322
"GENE_0946",72.8954504759011,-0.0711470328737799,0.21223819153489,-0.335222574029915,0.737457194602441,0.997316497767322
"GENE_0951",23.5865270023604,-0.0386840167595236,0.297933868102354,-0.129840950966454,0.896692262949,0.997316497767322
"GENE_0952",28.9820519076392,0.0668230223111312,0.247750087142175,0.269719470462926,0.787376080251271,0.997316497767322
"GENE_0955",111.78283920383,0.0452582964533142,0.221493667510581,0.204332236501309,0.838093880263808,0.997316497767322
"GENE_0956",30.7040372030645,0.0112444099045831,0.266387092430173,0.0422107910785151,0.966330660191941,0.997316497767322
"GENE_0958",461.990674713876,-0.0382044815041348,0.172855940184935,-0.221019199359076,0.825077483701447,0.997316497767322
"GENE_0959",83.2134353563415,0.014116361093783,0.204376827103858,0.0690702624843544,0.944933691580374,0.997316497767322
"GENE_0962",32.2082434136291,-0.0218114470002085,0.28084006472955,-0.0776650120103517,0.938094526379656,0.997316497767322
"GENE_0967",265.144934800038,-0.0259643554690028,0.178067179005492,-0.145812134577602,0.884069696283583,0.997316497767322
"GENE_0971",57.5502681839157,0.00970081252087019,0.222523605684538,0.0435945323240116,0.965227610129353,0.997316497767322
"GENE_0974",83.5372943870528,0.0311633011593336,0.231064586314408,0.13486835718274,0.892715958236522,0.997316497767322
"GENE_0976",90.8116434587053,0.023401408862972,0.200359074682317,0.116797349459098,0.907020644202085,0.997316497767322
"GENE_0978",20.2775716018467,-0.0237519798949653,0.300987403807295,-0.078913534568285,0.937101397786582,0.997316497767322
"GENE_0983",310.853442525138,-0.0610514406173305,0.164027395972688,-0.372202705866867,0.709741931607856,0.997316497767322
"GENE_0985",462.964337655394,-0.0260153782949407,0.192242991853405,-0.135325496363367,0.892354527310867,0.997316497767322
"GENE_0988",21.2035501391123,0.0928666657842808,0.286286107136906,0.324384115991597,0.745647243763345,0.997316497767322
"GENE_0991",29.0294589552786,0.111804364740601,0.323732922510204,0.345359884542102,0.729823831448995,0.997316497767322
"GENE_0992",35.1148890319922,-0.0236534383423955,0.24894915783076,-0.0950131285781473,0.924304399000714,0.997316497767322
"GENE_0721",73.2147022540497,9.44915546164009e-05,0.229120867451584,0.000412409204222168,0.999670945072546,0.999670945072546
"GENE_0799",32.0115584081607,0.000321780123032481,0.285955847571805,0.0011252790448766,0.999102157412981,0.999670945072546
